瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 惑措嚼档(%)
146,傈林,2017-01-01,4.8,,1.4,75.1
146,傈林,2017-01-02,6.1,,1.6,81.9
146,傈林,2017-01-03,3.3,,1.2,77.9
146,傈林,2017-01-04,4.1,,1.3,81.6
146,傈林,2017-01-05,5.6,,1,72.5
146,傈林,2017-01-06,7.9,0,1.5,61.9
146,傈林,2017-01-07,5.9,,1,71.4
146,傈林,2017-01-08,8.3,0,1.7,68.9
146,傈林,2017-01-09,4.4,0,3.2,71.4
146,傈林,2017-01-10,.8,,2.2,65.5
146,傈林,2017-01-11,-1.8,0,1.5,61.4
146,傈林,2017-01-12,1.7,0,2.5,69.6
146,傈林,2017-01-13,-1.6,.5,2.1,65.4
146,傈林,2017-01-14,-4.4,,3.2,50
146,傈林,2017-01-15,-4.9,,1.5,53.3
146,傈林,2017-01-16,-2.5,,1.6,55.8
146,傈林,2017-01-17,-1.3,,1.1,53.1
146,傈林,2017-01-18,.9,,1.4,60.9
146,傈林,2017-01-19,.3,,1.3,70.4
146,傈林,2017-01-20,-1.2,1.6,3.4,74.1
146,傈林,2017-01-21,-1.4,1.1,1.7,80
146,傈林,2017-01-22,-3.2,0,3.2,67.9
146,傈林,2017-01-23,-5.1,0,2,62.6
146,傈林,2017-01-24,-3.7,,1.7,66.9
146,傈林,2017-01-25,-2.9,,1.5,64.5
146,傈林,2017-01-26,-.1,,1.6,59
146,傈林,2017-01-27,1.8,1.2,2.8,62.3
146,傈林,2017-01-28,2,,1.2,52.6
146,傈林,2017-01-29,4.6,7.5,1.4,81.5
146,傈林,2017-01-30,-1.1,1.5,3.1,64.9
146,傈林,2017-01-31,-2.7,,1.3,56.9
146,傈林,2017-02-01,-1.3,,2.1,53.9
146,傈林,2017-02-02,-1.3,,1.3,56.4
146,傈林,2017-02-03,2,,1.3,67.1
146,傈林,2017-02-04,5.1,0,1,60.9
146,傈林,2017-02-05,4.3,2.1,2.3,81.6
146,傈林,2017-02-06,.6,,2.7,61.3
146,傈林,2017-02-07,.2,,1.3,62.5
146,傈林,2017-02-08,.8,0,1.8,67.5
146,傈林,2017-02-09,-2.3,0,3.5,57
146,傈林,2017-02-10,-3.6,0,3.2,56.8
146,傈林,2017-02-11,-1.9,0,2.6,58.8
146,傈林,2017-02-12,.5,0,1.8,60.9
146,傈林,2017-02-13,2.3,0,1.8,71
146,傈林,2017-02-14,2.1,,1.8,59.1
146,傈林,2017-02-15,3.2,,1.3,49.6
146,傈林,2017-02-16,9.1,3.7,2,61.3
146,傈林,2017-02-17,3.7,3.3,3.5,78.1
146,傈林,2017-02-18,-.6,,2.3,54.9
146,傈林,2017-02-19,4.7,4.3,2.3,57.1
146,傈林,2017-02-20,2,17.3,4.5,74
146,傈林,2017-02-21,1.1,,1.3,55.3
146,傈林,2017-02-22,5.3,21.9,1.7,84.6
146,傈林,2017-02-23,.8,,3.4,68.8
146,傈林,2017-02-24,.6,,1.8,57.8
146,傈林,2017-02-25,3.5,,1.9,54.3
146,傈林,2017-02-26,3.8,,1.6,63.8
146,傈林,2017-02-27,3.9,,1.5,59.3
146,傈林,2017-02-28,5.4,,1.7,51
146,傈林,2017-03-01,7,2,1.7,55.4
146,傈林,2017-03-02,2.1,6.7,3.6,73.1
146,傈林,2017-03-03,3.9,,1.7,55.8
146,傈林,2017-03-04,5.9,,1.6,52.6
146,傈林,2017-03-05,5.9,,1.7,61.5
146,傈林,2017-03-06,2.5,,3.7,50
146,傈林,2017-03-07,-.4,1.9,2.9,62.8
146,傈林,2017-03-08,1.6,0,2.5,69.9
146,傈林,2017-03-09,5.3,,3.3,62
146,傈林,2017-03-10,5.5,,1.9,51.1
146,傈林,2017-03-11,7.7,,1.6,37.5
146,傈林,2017-03-12,8.6,,1.7,42.9
146,傈林,2017-03-13,7.2,,1.9,66.5
146,傈林,2017-03-14,5.2,,2.4,59.1
146,傈林,2017-03-15,5.1,,1.8,51.9
146,傈林,2017-03-16,5.4,,1.7,52.8
146,傈林,2017-03-17,6.9,,1.7,50.6
146,傈林,2017-03-18,9,,1.4,39.1
146,傈林,2017-03-19,9.9,,1.6,43.1
146,傈林,2017-03-20,8.5,3.5,1.4,67.3
146,傈林,2017-03-21,6.5,.7,2.9,70.5
146,傈林,2017-03-22,6.3,,1.6,56.9
146,傈林,2017-03-23,8.3,,1.6,57.8
146,傈林,2017-03-24,8.4,,1.4,55
146,傈林,2017-03-25,7.1,2.9,1.2,74.5
146,傈林,2017-03-26,6.7,,1.9,69.5
146,傈林,2017-03-27,6.9,0,2.3,76.8
146,傈林,2017-03-28,7.8,3.2,1.9,60.3
146,傈林,2017-03-29,9.3,1.6,1.4,73.6
146,傈林,2017-03-30,10.6,,1.5,64.5
146,傈林,2017-03-31,9.8,1.6,1.7,75.9
146,傈林,2017-04-01,8.2,2.2,2.1,76.6
146,傈林,2017-04-02,8,,2.2,65.4
146,傈林,2017-04-03,10.7,,1.9,47.1
146,傈林,2017-04-04,14,,1.8,37.5
146,傈林,2017-04-05,14.5,9.9,2.2,77.3
146,傈林,2017-04-06,12.3,7.6,1.2,96.6
146,傈林,2017-04-07,13.6,,1.3,79.6
146,傈林,2017-04-08,12.5,,1.4,83.4
146,傈林,2017-04-09,14.3,,1.6,72.4
146,傈林,2017-04-10,16.4,0,2.2,39.4
146,傈林,2017-04-11,11.2,12.2,2.5,76
146,傈林,2017-04-12,11.3,,2.5,40.9
146,傈林,2017-04-13,13.2,,2.4,50
146,傈林,2017-04-14,16.2,0,3.2,47.1
146,傈林,2017-04-15,18.2,0,2.1,63.3
146,傈林,2017-04-16,17.6,,1.5,67.4
146,傈林,2017-04-17,14.1,18.2,1.4,83.9
146,傈林,2017-04-18,13.9,.1,2.7,79.6
146,傈林,2017-04-19,12.7,,2.6,56.1
146,傈林,2017-04-20,11.7,2.9,.9,65.9
146,傈林,2017-04-21,12.7,,1.5,73.3
146,傈林,2017-04-22,13.3,,1.7,67.3
146,傈林,2017-04-23,14.4,,1.8,56.4
146,傈林,2017-04-24,16,,2.1,48.5
146,傈林,2017-04-25,17.3,4,2,69.1
146,傈林,2017-04-26,15,.7,2.1,58.9
146,傈林,2017-04-27,12.7,,2.4,47.4
146,傈林,2017-04-28,15.4,,3.1,50.9
146,傈林,2017-04-29,18,,2.1,46.8
146,傈林,2017-04-30,19.9,,2.5,55.9
146,傈林,2017-05-01,19.1,,1.7,64.4
146,傈林,2017-05-02,19.7,,1.4,58.5
146,傈林,2017-05-03,20.4,,1.6,55.9
146,傈林,2017-05-04,20.7,0,1.4,59.6
146,傈林,2017-05-05,19.1,9,1.3,78.9
146,傈林,2017-05-06,15.7,,2.2,49.4
146,傈林,2017-05-07,16.4,,2.6,59
146,傈林,2017-05-08,17.8,,1.4,51
146,傈林,2017-05-09,14.6,18.1,1.4,86.5
146,傈林,2017-05-10,14.6,2.6,1.8,92
146,傈林,2017-05-11,20.5,0,1.6,68.5
146,傈林,2017-05-12,20,.2,1.2,73.5
146,傈林,2017-05-13,18.5,.2,2.1,79.6
146,傈林,2017-05-14,15.4,,2.8,67.1
146,傈林,2017-05-15,15.2,,2.6,68.5
146,傈林,2017-05-16,16.2,,1.4,68.6
146,傈林,2017-05-17,17.2,,1.6,62
146,傈林,2017-05-18,19.6,,1.8,56
146,傈林,2017-05-19,20.4,,2,51.3
146,傈林,2017-05-20,19.9,,1.6,47.5
146,傈林,2017-05-21,20.2,,1.6,52.5
146,傈林,2017-05-22,21.1,,1.8,57.9
146,傈林,2017-05-23,20.8,,1.3,65.4
146,傈林,2017-05-24,20.4,2.4,1.4,78.4
146,傈林,2017-05-25,17.9,,2.6,70.9
146,傈林,2017-05-26,16,,2.8,58.9
146,傈林,2017-05-27,17.7,,1.7,58.5
146,傈林,2017-05-28,22.2,,2.5,50.3
146,傈林,2017-05-29,23.2,,1.9,56.6
146,傈林,2017-05-30,23.4,,1.1,54
146,傈林,2017-05-31,20.4,19,1.2,80.4
146,傈林,2017-06-01,19.8,,2,86.6
146,傈林,2017-06-02,18.9,,1.9,62
146,傈林,2017-06-03,18.7,.2,2.2,63
146,傈林,2017-06-04,20,,2,54.1
146,傈林,2017-06-05,22,,1.6,46.6
146,傈林,2017-06-06,19.5,3.1,2.4,65.6
146,傈林,2017-06-07,18.3,.9,3.1,89.8
146,傈林,2017-06-08,19.4,,1.7,77.8
146,傈林,2017-06-09,22,,2.3,63.4
146,傈林,2017-06-10,21.7,,1.4,77.8
146,傈林,2017-06-11,22.6,,1.8,57.3
146,傈林,2017-06-12,21.4,0,1.3,64.9
146,傈林,2017-06-13,20.8,,1.8,64.8
146,傈林,2017-06-14,20.2,,2,72.1
146,傈林,2017-06-15,21.8,,1.5,66.6
146,傈林,2017-06-16,23.8,,1.8,53.6
146,傈林,2017-06-17,23.7,,1.9,59.6
146,傈林,2017-06-18,23.6,,1.6,62.6
146,傈林,2017-06-19,24.5,,1.5,57.3
146,傈林,2017-06-20,24.4,,.9,57.9
146,傈林,2017-06-21,23.8,,1.7,71.8
146,傈林,2017-06-22,24.2,,1.7,73
146,傈林,2017-06-23,25.8,,1.5,66.3
146,傈林,2017-06-24,23.6,3.5,1.3,78.3
146,傈林,2017-06-25,23.6,,1.3,78.4
146,傈林,2017-06-26,22,66.3,1.5,87
146,傈林,2017-06-27,23,24.3,1.1,87.3
146,傈林,2017-06-28,24.4,1.7,1.3,81.1
146,傈林,2017-06-29,25,0,1.1,81.4
146,傈林,2017-06-30,25.1,0,1.4,83.5
146,傈林,2017-07-01,26,1.8,.9,86.8
146,傈林,2017-07-02,27,8.3,1.5,84.9
146,傈林,2017-07-03,26.8,12.7,3.1,89
146,傈林,2017-07-04,25.5,2.3,1.6,95.4
146,傈林,2017-07-05,26.9,0,1.1,85.5
146,傈林,2017-07-06,26.4,2.1,1.4,87.3
146,傈林,2017-07-07,27.4,1.3,2.3,84.6
146,傈林,2017-07-08,26.2,37.6,1.8,91.8
146,傈林,2017-07-09,27,16.6,1.4,88.1
146,傈林,2017-07-10,27.3,12.2,2.2,88.3
146,傈林,2017-07-11,26.4,3.5,2.5,89.8
146,傈林,2017-07-12,27.2,,1,85.6
146,傈林,2017-07-13,27.4,,1,81
146,傈林,2017-07-14,26.8,1.9,1.5,85.1
146,傈林,2017-07-15,24.3,58.5,1.8,95.5
146,傈林,2017-07-16,27.5,,1.5,88.3
146,傈林,2017-07-17,24.9,9.5,1.4,92.6
146,傈林,2017-07-18,24.9,1.3,.8,94.6
146,傈林,2017-07-19,27.3,0,.8,87.9
146,傈林,2017-07-20,28.8,,.8,83.3
146,傈林,2017-07-21,29.7,,.9,81.8
146,傈林,2017-07-22,29.2,,.9,85.8
146,傈林,2017-07-23,28.5,0,.5,88.4
146,傈林,2017-07-24,28.9,.4,.9,90.5
146,傈林,2017-07-25,28.1,16.1,1.2,91.5
146,傈林,2017-07-26,28.4,,1,72.8
146,傈林,2017-07-27,27.9,,1,79.4
146,傈林,2017-07-28,27.8,0,1,87.1
146,傈林,2017-07-29,27.7,1.9,1.3,88.6
146,傈林,2017-07-30,27.1,4.7,.5,92.3
146,傈林,2017-07-31,25.1,23.7,.7,97.3
146,傈林,2017-08-01,28,,1.2,81.3
146,傈林,2017-08-02,28.4,4.6,.7,87.6
146,傈林,2017-08-03,29,,1,71.8
146,傈林,2017-08-04,29.6,,.9,75.8
146,傈林,2017-08-05,31.2,,1,74.1
146,傈林,2017-08-06,30.5,,1.1,75.6
146,傈林,2017-08-07,29.2,,1.4,74.8
146,傈林,2017-08-08,28.4,0,.5,73.6
146,傈林,2017-08-09,25.1,13.1,1.2,93.1
146,傈林,2017-08-10,27,.8,1.5,83.6
146,傈林,2017-08-11,27.3,,.9,77.3
146,傈林,2017-08-12,27.2,,.7,76.8
146,傈林,2017-08-13,24.4,11.7,1,84.5
146,傈林,2017-08-14,23,41.8,1.2,92.6
146,傈林,2017-08-15,24.6,1.6,1.4,91.6
146,傈林,2017-08-16,25.9,1.3,1,87
146,傈林,2017-08-17,26,0,1.1,83.4
146,傈林,2017-08-18,25.8,1.2,.8,81.9
146,傈林,2017-08-19,26.3,0,.8,81.3
146,傈林,2017-08-20,26.7,2.4,2.5,81.5
146,傈林,2017-08-21,24.9,72.8,1.4,91.8
146,傈林,2017-08-22,26.5,9.6,.7,90.9
146,傈林,2017-08-23,29,2.2,1.8,83.8
146,傈林,2017-08-24,28.3,79.1,2.9,85.8
146,傈林,2017-08-25,26.3,0,1.1,79.4
146,傈林,2017-08-26,23.9,,1.4,62.8
146,傈林,2017-08-27,23.9,,1.3,61.8
146,傈林,2017-08-28,24.9,29.8,1.5,82.1
146,傈林,2017-08-29,21.5,.3,2.3,65.6
146,傈林,2017-08-30,18.9,0,1.4,65.6
146,傈林,2017-08-31,21.6,,1.4,70.3
146,傈林,2017-09-01,22.3,,1.3,63.9
146,傈林,2017-09-02,21.9,,1.4,66.9
146,傈林,2017-09-03,22.9,,1.1,61.4
146,傈林,2017-09-04,23.4,,1.2,60.8
146,傈林,2017-09-05,20.4,10.5,.8,89.4
146,傈林,2017-09-06,20.4,9.3,.9,92.6
146,傈林,2017-09-07,21.6,0,1.3,84.5
146,傈林,2017-09-08,22.6,,.9,83.8
146,傈林,2017-09-09,23.1,,.7,84.1
146,傈林,2017-09-10,24,0,.6,80.4
146,傈林,2017-09-11,20,33,1.7,96.6
146,傈林,2017-09-12,21.7,,1.3,83.8
146,傈林,2017-09-13,20.6,,1.5,77.4
146,傈林,2017-09-14,21.7,,1.1,73
146,傈林,2017-09-15,21.7,,1.9,62.4
146,傈林,2017-09-16,20.8,,1.5,71.6
146,傈林,2017-09-17,22.3,,1.8,78.6
146,傈林,2017-09-18,21.4,,1.7,81.9
146,傈林,2017-09-19,23.6,,2.2,81.5
146,傈林,2017-09-20,20.4,0,2.2,75.9
146,傈林,2017-09-21,19.2,,1.3,76.3
146,傈林,2017-09-22,20.9,,1.5,74.6
146,傈林,2017-09-23,21.3,,.9,86
146,傈林,2017-09-24,22.5,,1.2,85.1
146,傈林,2017-09-25,23.2,,1,82.1
146,傈林,2017-09-26,24.7,,1.2,69.9
146,傈林,2017-09-27,19.5,39.1,1.6,96.8
146,傈林,2017-09-28,19.8,,1.9,77.4
146,傈林,2017-09-29,16.7,,1.3,57.8
146,傈林,2017-09-30,18.7,,1.6,58.6
146,傈林,2017-10-01,16.8,13.5,1.2,80.6
146,傈林,2017-10-02,19.8,2.4,1.2,94.8
146,傈林,2017-10-03,18.6,,1.3,75.5
146,傈林,2017-10-04,17.8,,1.2,75.9
146,傈林,2017-10-05,18.4,0,1.3,74.4
146,傈林,2017-10-06,16.8,1.2,.6,97.3
146,傈林,2017-10-07,19.9,,.7,88.5
146,傈林,2017-10-08,21.3,,1.1,85.3
146,傈林,2017-10-09,22.1,,1.3,82.5
146,傈林,2017-10-10,22.5,,1.1,87.9
146,傈林,2017-10-11,17.6,5,1.8,96.3
146,傈林,2017-10-12,12.5,6.1,1.3,95.8
146,傈林,2017-10-13,12.8,,1.5,73.9
146,傈林,2017-10-14,15,,2.1,59.6
146,傈林,2017-10-15,15.5,0,1,72.8
146,傈林,2017-10-16,16.4,,1.3,75.8
146,傈林,2017-10-17,15.9,,1,79.5
146,傈林,2017-10-18,16.8,0,1.3,72.1
146,傈林,2017-10-19,16.9,,1,71.5
146,傈林,2017-10-20,16.7,,1.3,73.9
146,傈林,2017-10-21,16.3,,1.8,70.6
146,傈林,2017-10-22,16.4,,2.7,61.6
146,傈林,2017-10-23,13.9,,1.6,65.1
146,傈林,2017-10-24,12.8,0,1.3,80.4
146,傈林,2017-10-25,12.8,,1.5,81.3
146,傈林,2017-10-26,13.8,,1,74.4
146,傈林,2017-10-27,15.3,,1.1,71
146,傈林,2017-10-28,16.5,,1.3,75.3
146,傈林,2017-10-29,11.9,,2.2,76.1
146,傈林,2017-10-30,8.2,,1.4,53.5
146,傈林,2017-10-31,9.3,,1.5,65.4
146,傈林,2017-11-01,12.7,,1.4,77.1
146,傈林,2017-11-02,13.8,,1.2,86.4
146,傈林,2017-11-03,11.8,0,2.2,80.9
146,傈林,2017-11-04,8.5,,1.5,66
146,傈林,2017-11-05,8.4,,1.2,72.3
146,傈林,2017-11-06,9.7,,1.4,73.4
146,傈林,2017-11-07,15.8,,1.1,77
146,傈林,2017-11-08,13.8,0,2.5,80.8
146,傈林,2017-11-09,9.8,,1.1,63.4
146,傈林,2017-11-10,12.8,0,2.9,74.8
146,傈林,2017-11-11,7.4,,1.7,61.9
146,傈林,2017-11-12,6.7,,1.3,69.3
146,傈林,2017-11-13,8.7,,1.2,69.1
146,傈林,2017-11-14,9.7,0,1.8,61.6
146,傈林,2017-11-15,6.7,0,1.9,55.6
146,傈林,2017-11-16,4.4,,1.2,57.3
146,傈林,2017-11-17,6.5,0,1.3,58.3
146,傈林,2017-11-18,1.4,0,3.9,49.5
146,傈林,2017-11-19,1.2,,1.5,49.4
146,傈林,2017-11-20,4.7,0,1.4,57
146,傈林,2017-11-21,3.9,,1.3,65.1
146,傈林,2017-11-22,6.5,0,2,70.3
146,傈林,2017-11-23,2.4,2.6,1.3,76.3
146,傈林,2017-11-24,2.6,.5,1.9,85.3
146,傈林,2017-11-25,6.8,,2.2,67.6
146,傈林,2017-11-26,8.4,0,2.3,72.8
146,傈林,2017-11-27,3.9,,.8,73.6
146,傈林,2017-11-28,7.4,0,1,81.4
146,傈林,2017-11-29,7,0,2.4,54.5
146,傈林,2017-11-30,.9,,2.6,42.8
146,傈林,2017-12-01,.1,,1.7,37.6
146,傈林,2017-12-02,3.9,0,1.1,51.1
146,傈林,2017-12-03,7.1,,1.7,68
146,傈林,2017-12-04,2.9,.8,2.5,67.5
146,傈林,2017-12-05,-1.5,0,2,56
146,傈林,2017-12-06,3.4,.6,1.6,65.8
146,傈林,2017-12-07,4.1,5.1,1.9,74.4
146,傈林,2017-12-08,-.5,,2.4,54.4
146,傈林,2017-12-09,2,.7,1.5,74.9
146,傈林,2017-12-10,5.4,3.4,2.8,75.5
146,傈林,2017-12-11,-2.8,1,2.4,79.1
146,傈林,2017-12-12,-5.2,,2.3,61
146,傈林,2017-12-13,-4.4,,1.4,57.3
146,傈林,2017-12-14,-3.7,,1,58.4
146,傈林,2017-12-15,-.5,0,1,50.4
146,傈林,2017-12-16,-1.4,0,2.3,55.8
146,傈林,2017-12-17,-3.4,,1.6,56.6
146,傈林,2017-12-18,2,0,2,64.3
146,傈林,2017-12-19,-.3,0,2.2,57.9
146,傈林,2017-12-20,1,0,1.4,64.1
146,傈林,2017-12-21,.6,0,1.3,74.8
146,傈林,2017-12-22,3,,1.4,64
146,傈林,2017-12-23,5.7,,1.5,76.8
146,傈林,2017-12-24,6.2,22.7,2.4,86.6
146,傈林,2017-12-25,.8,,2.6,56.9
146,傈林,2017-12-26,-.2,.5,2.4,70.3
146,傈林,2017-12-27,-3.2,,1.5,48.6
146,傈林,2017-12-28,-1.1,,1.2,59.1
146,傈林,2017-12-29,3.8,0,.7,78.3
146,傈林,2017-12-30,4.6,1.5,1,78.5
146,傈林,2017-12-31,2.5,.2,2.2,64.1
